file,species,temperature,nutrients,sample_ID,date,mean.dens.ml,day
20231101_00030,Spirostomum,18,4,S10,2023-11-01,502.110096,11
20231101_00031,Dexiostoma,21,1,D16,2023-11-01,135.902472,11
20231101_00032,Spirostomum,21,2,S19,2023-11-01,67.670832,11
20231101_00034,Spirostomum,21,2,S20,2023-11-01,85.242816,11
20231101_00035,Spirostomum,21,3,S23,2023-11-01,781.953288,11
20231101_00036,Spirostomum,21,4,S27,2023-11-01,169.17708,11
20231101_00038,Spirostomum,21,4,S25,2023-11-01,172.541928,11
20231101_00039,Dexiostoma,21,1,D18,2023-11-01,139.26732,11
20231101_00040,Spirostomum,21,4,S26,2023-11-01,504.353328,11
20231101_00041,Spirostomum,21,3,S22,2023-11-01,664.931352,11
20231101_00042,Dexiostoma,21,2,D21,2023-11-01,2886.478776,11
20231101_00043,Dexiostoma,21,1,D17,2023-11-01,354.056784,11
20231101_00044,Dexiostoma,21,4,D26,2023-11-01,6636.414936,11
20231101_00045,Spirostomum,21,5,S30,2023-11-01,2564.388048,11
20231101_00046,Dexiostoma,21,2,D19,2023-11-01,2783.103168,11
20231101_00047,Dexiostoma,21,5,D30,2023-11-01,5480.589648,11
20231101_00048,Spirostomum,21,2,S21,2023-11-01,47.66868,11
20231101_00049,Spirostomum,21,5,S29,2023-11-01,2365.488144,11
20231101_00050,Dexiostoma,21,5,D28,2023-11-01,8391.55704,11
20231101_00052,Dexiostoma,21,3,D22,2023-11-01,533.70228,11
20231101_00053,Spirostomum,21,3,S24,2023-11-01,167.868528,11
20231101_00054,Spirostomum,21,5,S28,2023-11-01,2461.760184,11
20231101_00055,Dexiostoma,21,2,D20,2023-11-01,2687.765808,11
20231101_00056,Dexiostoma,21,3,D23,2023-11-01,5872.033632,11
20231101_00057,Dexiostoma,21,4,D25,2023-11-01,6049.062024,11
20231101_00058,Dexiostoma,21,4,D27,2023-11-01,5078.490312,11
20231101_00059,Dexiostoma,21,5,D29,2023-11-01,7010.1,11
20231101_00060,Dexiostoma,21,3,D24,2023-11-01,520.429824,11
20231101_00061,Spirostomum,24,2,S34,2023-11-01,118.517424,11
20231101_00062,Spirostomum,24,3,S38,2023-11-01,46.734,11
20231101_00063,Spirostomum,24,1,S31,2023-11-01,23.367,11
20231101_00064,Dexiostoma,24,1,D32,2023-11-01,208.994448,11
20231101_00065,Dexiostoma,24,2,D36,2023-11-01,3009.295728,11
20231101_00066,Dexiostoma,24,3,D39,2023-11-01,5506.573752,11
20231101_00067,Dexiostoma,24,3,D37,2023-11-01,4724.433528,11
20231101_00068,Dexiostoma,24,2,D35,2023-11-01,2856.942888,11
20231101_00069,Dexiostoma,24,1,D31,2023-11-01,62.62356,11
20231101_00070,Dexiostoma,24,2,D34,2023-11-01,2716.553952,11
20231101_00071,Dexiostoma,24,3,D38,2023-11-01,693.906432,11
20231101_00072,Spirostomum,24,2,S35,2023-11-01,69.353256,11
20231101_00073,Spirostomum,24,4,S41,2023-11-01,189.74004,11
20231101_00074,Spirostomum,24,3,S39,2023-11-01,394.621896,11
20231101_00075,Dexiostoma,24,1,D33,2023-11-01,190.861656,11
20231101_00077,Spirostomum,24,4,S40,2023-11-01,406.211928,11
20231101_00078,Dexiostoma,24,4,D42,2023-11-01,3531.594912,11
20231101_00079,Spirostomum,24,5,S43,2023-11-01,774.475848,11
20231101_00081,Spirostomum,24,3,S37,2023-11-01,165.625296,11
20231101_00082,Spirostomum,24,5,S45,2023-11-01,826.630992,11
20231101_00083,Dexiostoma,24,5,D45,2023-11-01,3483.55236,11
20231101_00084,Spirostomum,24,4,S42,2023-11-01,317.043456,11
20231101_00085,Spirostomum,24,2,S36,2023-11-01,174.972096,11
20231101_00086,Spirostomum,24,5,S44,2023-11-01,331.8114,11
20231101_00087,Dexiostoma,24,4,D40,2023-11-01,2740.668696,11
20231101_00088,Dexiostoma,24,5,D43,2023-11-01,4019.871744,11
20231101_00089,Dexiostoma,24,5,D44,2023-11-01,3111.736656,11
20231101_00090,Dexiostoma,24,4,D41,2023-11-01,2990.976,11
20231101_00091,Dexiostoma,26,1,D46,2023-11-01,39.443496,11
20231101_00092,Spirostomum,26,3,S52,2023-11-01,23.367,11
20231101_00093,Dexiostoma,26,2,D50,2023-11-01,2273.889504,11
20231101_00094,Spirostomum,26,3,S54,2023-11-01,193.104888,11
20231101_00095,Dexiostoma,26,1,D47,2023-11-01,84.495072,11
20231101_00097,Dexiostoma,26,3,D53,2023-11-01,5244.863352,11
20231101_00099,Dexiostoma,26,3,D54,2023-11-01,3808.634064,11
20231101_00100,Spirostomum,26,1,S47,2023-11-01,23.367,11
20231101_00101,Dexiostoma,26,4,D57,2023-11-01,4439.356128,11
20231101_00102,Dexiostoma,26,5,D59,2023-11-01,2864.420328,11
20231101_00104,Spirostomum,26,5,S60,2023-11-01,41.873664,11
20231101_00109,Dexiostoma,26,3,D52,2023-11-01,4216.902288,11
20231101_00110,Spirostomum,26,5,S59,2023-11-01,23.9104186046512,11
20231101_00112,Spirostomum,26,1,S48,2023-11-01,40.7424615384615,11
20231101_00114,Dexiostoma,26,2,D51,2023-11-01,1617.370272,11
20231101_00115,Dexiostoma,26,4,D55,2023-11-01,2828.715552,11
20231101_00116,Spirostomum,26,3,S53,2023-11-01,23.367,11
20231101_00118,Dexiostoma,26,2,D49,2023-11-01,2302.303776,11
20231101_00119,Dexiostoma,26,5,D60,2023-11-01,2297.069568,11
20231101_00120,Dexiostoma,26,5,D58,2023-11-01,2216.500152,11
20231101_00121,Spirostomum,28,2,S66,2023-11-01,0,11
20231101_00122,Dexiostoma,28,3,D68,2023-11-01,3059.020704,11
20231101_00123,Dexiostoma,28,4,D72,2023-11-01,2563.266432,11
20231101_00125,Dexiostoma,28,4,D71,2023-11-01,2099.104344,11
20231101_00128,Dexiostoma,28,3,D67,2023-11-01,609.037488,11
20231101_00129,Dexiostoma,28,5,D73,2023-11-01,1610.45364,11
20231101_00130,Dexiostoma,28,4,D70,2023-11-01,2978.451288,11
20231101_00133,Dexiostoma,28,5,D74,2023-11-01,2640.284064,11
20231101_00135,Dexiostoma,28,1,D62,2023-11-01,23.367,11
20231101_00141,Dexiostoma,28,3,D69,2023-11-01,3803.586792,11
20231101_00147,Dexiostoma,28,2,D65,2023-11-01,53.837568,11
20231101_00148,Dexiostoma,28,5,D75,2023-11-01,2630.937264,11
20231101_00149,Dexiostoma,28,2,D64,2023-11-01,166.37304,11
20231101_00150,Dexiostoma,28,2,D66,2023-11-01,90.850896,11
20231017_00001,Paramecium,18,1,P1,2023-10-17,34.022352,1
20231017_00002,Paramecium,18,1,P2,2023-10-17,23.367,1
20231017_00003,Paramecium,18,1,P3,2023-10-17,81.130224,1
20231017_00004,Paramecium,18,2,P4,2023-10-17,34.957032,1
20231017_00005,Paramecium,18,2,P5,2023-10-17,78.886992,1
20231017_00006,Paramecium,18,2,P6,2023-10-17,46.933717948718,1
20231017_00007,Paramecium,18,3,P7,2023-10-17,23.367,1
20231017_00008,Paramecium,18,3,P8,2023-10-17,59.445648,1
20231017_00009,Paramecium,18,3,P9,2023-10-17,23.367,1
20231017_00010,Paramecium,18,4,P10,2023-10-17,23.367,1
20231017_00011,Paramecium,18,4,P11,2023-10-17,62.62356,1
20231017_00012,Paramecium,18,4,P12,2023-10-17,71.222616,1
20231017_00013,Paramecium,18,5,P13,2023-10-17,23.740872,1
20231017_00014,Paramecium,18,5,P14,2023-10-17,34.1517692307692,1
20231017_00015,Paramecium,18,5,P15,2023-10-17,23.367,1
20231017_00016,Paramecium,21,1,P16,2023-10-17,91.59864,1
20231017_00017,Paramecium,21,1,P17,2023-10-17,23.367,1
20231017_00018,Paramecium,21,1,P18,2023-10-17,37.4251951219512,1
20231017_00019,Paramecium,21,2,P19,2023-10-17,31.031376,1
20231017_00020,Paramecium,21,2,P20,2023-10-17,38.882688,1
20231017_00021,Paramecium,21,2,P21,2023-10-17,32.2146990291262,1
20231017_00022,Paramecium,21,3,P22,2023-10-17,32.9597684210526,1
20231017_00023,Paramecium,21,3,P23,2023-10-17,62.062752,1
20231017_00024,Paramecium,21,3,P24,2023-10-17,32.0354032258065,1
20231017_00025,Paramecium,21,4,P25,2023-10-17,39.9435897435898,1
20231017_00026,Paramecium,21,4,P26,2023-10-17,23.367,1
20231017_00027,Paramecium,21,4,P27,2023-10-17,23.6915416666667,1
20231017_00028,Paramecium,21,5,P28,2023-10-17,23.367,1
20231017_00030,Paramecium,21,5,P30,2023-10-17,25.049424,1
20231017_00031,Paramecium,24,1,P31,2023-10-17,28.4467826086957,1
20231017_00032,Paramecium,24,1,P32,2023-10-17,23.367,1
20231017_00033,Paramecium,24,1,P33,2023-10-17,23.367,1
20231017_00034,Paramecium,24,2,P34,2023-10-17,40.89225,1
20231017_00035,Paramecium,24,2,P35,2023-10-17,131.229072,1
20231017_00036,Paramecium,24,2,P36,2023-10-17,27.4112884615385,1
20231017_00037,Paramecium,24,3,P37,2023-10-17,31.156,1
20231017_00038,Paramecium,24,3,P38,2023-10-17,29.8827980769231,1
20231017_00039,Paramecium,24,3,P39,2023-10-17,36.9159327731093,1
20231017_00040,Paramecium,24,4,P40,2023-10-17,46.920936,1
20231017_00041,Paramecium,24,4,P41,2023-10-17,29.28664,1
20231017_00042,Paramecium,24,4,P42,2023-10-17,26.918784,1
20231017_00043,Paramecium,24,5,P43,2023-10-17,23.367,1
20231017_00045,Paramecium,24,5,P45,2023-10-17,23.6665769230769,1
20231017_00046,Paramecium,26,1,P46,2023-10-17,29.20875,1
20231017_00047,Paramecium,26,1,P47,2023-10-17,70.4778870967742,1
20231017_00048,Paramecium,26,1,P48,2023-10-17,48.416424,1
20231017_00049,Paramecium,26,2,P49,2023-10-17,23.6325340909091,1
20231017_00050,Paramecium,26,2,P50,2023-10-17,60.941136,1
20231017_00051,Paramecium,26,2,P51,2023-10-17,23.367,1
20231017_00052,Paramecium,26,3,P52,2023-10-17,23.367,1
20231017_00053,Paramecium,26,3,P53,2023-10-17,76.64376,1
20231017_00054,Paramecium,26,3,P54,2023-10-17,88.233792,1
20231017_00055,Paramecium,26,4,P55,2023-10-17,60.7004827586207,1
20231017_00056,Paramecium,26,4,P56,2023-10-17,25.610232,1
20231017_00057,Paramecium,26,4,P57,2023-10-17,25.797168,1
20231017_00061,Paramecium,28,1,P61,2023-10-17,46.920936,1
20231017_00062,Paramecium,28,1,P62,2023-10-17,23.367,1
20231017_00063,Paramecium,28,1,P63,2023-10-17,23.367,1
20231017_00064,Paramecium,28,2,P64,2023-10-17,23.367,1
20231017_00065,Paramecium,28,2,P65,2023-10-17,23.367,1
20231017_00066,Paramecium,28,2,P66,2023-10-17,64.305984,1
20231017_00067,Paramecium,28,3,P67,2023-10-17,31.966056,1
20231017_00068,Paramecium,28,3,P68,2023-10-17,23.367,1
20231017_00069,Paramecium,28,3,P69,2023-10-17,274.422048,1
20231017_00070,Paramecium,28,4,P70,2023-10-17,40.004304,1
20231017_00071,Paramecium,28,4,P71,2023-10-17,28.601208,1
20231017_00072,Paramecium,28,4,P72,2023-10-17,42.8067731092437,1
20231017_00075,Paramecium,28,5,P75,2023-10-17,111.22692,1
20231018_00001,Paramecium,18,1,P1,2023-10-18,33.64848,2
20231018_00002,Paramecium,18,1,P2,2023-10-18,57.95016,2
20231018_00003,Paramecium,18,1,P3,2023-10-18,23.367,2
20231018_00004,Paramecium,18,2,P4,2023-10-18,36.639456,2
20231018_00005,Paramecium,18,2,P5,2023-10-18,36.078648,2
20231018_00006,Paramecium,18,2,P6,2023-10-18,84.682008,2
20231018_00007,Paramecium,18,3,P7,2023-10-18,89.355408,2
20231018_00008,Paramecium,18,3,P8,2023-10-18,23.367,2
20231018_00009,Paramecium,18,3,P9,2023-10-18,124.125504,2
20231018_00010,Paramecium,18,4,P10,2023-10-18,23.367,2
20231018_00011,Paramecium,18,4,P11,2023-10-18,23.367,2
20231018_00012,Paramecium,18,4,P12,2023-10-18,60.380328,2
20231018_00013,Paramecium,18,5,P13,2023-10-18,23.367,2
20231018_00015,Paramecium,18,5,P15,2023-10-18,23.367,2
20231018_00016,Paramecium,21,1,P16,2023-10-18,100.758504,2
20231018_00017,Paramecium,21,1,P17,2023-10-18,44.490768,2
20231018_00018,Paramecium,21,1,P18,2023-10-18,36.826392,2
20231018_00019,Paramecium,21,2,P19,2023-10-18,27.853464,2
20231018_00020,Paramecium,21,2,P20,2023-10-18,115.90032,2
20231018_00021,Paramecium,21,2,P21,2023-10-18,168.990144,2
20231018_00022,Paramecium,21,3,P22,2023-10-18,49.164168,2
20231018_00023,Paramecium,21,3,P23,2023-10-18,45.425448,2
20231018_00024,Paramecium,21,3,P24,2023-10-18,86.364432,2
20231018_00025,Paramecium,21,4,P25,2023-10-18,75.522144,2
20231018_00026,Paramecium,21,4,P26,2023-10-18,28.601208,2
20231018_00027,Paramecium,21,4,P27,2023-10-18,34.4805731707317,2
20231018_00028,Paramecium,21,5,P28,2023-10-18,23.367,2
20231018_00031,Paramecium,24,1,P31,2023-10-18,62.062752,2
20231018_00032,Paramecium,24,1,P32,2023-10-18,25.984104,2
20231018_00033,Paramecium,24,1,P33,2023-10-18,46.4182297297297,2
20231018_00034,Paramecium,24,2,P34,2023-10-18,221.332224,2
20231018_00035,Paramecium,24,2,P35,2023-10-18,131.229072,2
20231018_00036,Paramecium,24,2,P36,2023-10-18,244.88616,2
20231018_00037,Paramecium,24,3,P37,2023-10-18,127.677288,2
20231018_00038,Paramecium,24,3,P38,2023-10-18,110.105304,2
20231018_00039,Paramecium,24,3,P39,2023-10-18,132.72456,2
20231018_00040,Paramecium,24,4,P40,2023-10-18,184.692768,2
20231018_00041,Paramecium,24,4,P41,2023-10-18,47.66868,2
20231018_00042,Paramecium,24,4,P42,2023-10-18,23.367,2
20231018_00044,Paramecium,24,5,P44,2023-10-18,23.367,2
20231018_00046,Paramecium,26,1,P46,2023-10-18,23.367,2
20231018_00047,Paramecium,26,1,P47,2023-10-18,50.47272,2
20231018_00048,Paramecium,26,1,P48,2023-10-18,123.751632,2
20231018_00049,Paramecium,26,2,P49,2023-10-18,361.160352,2
20231018_00050,Paramecium,26,2,P50,2023-10-18,111.787728,2
20231018_00051,Paramecium,26,2,P51,2023-10-18,287.507568,2
20231018_00052,Paramecium,26,3,P52,2023-10-18,332.372208,2
20231018_00053,Paramecium,26,3,P53,2023-10-18,174.972096,2
20231018_00054,Paramecium,26,3,P54,2023-10-18,163.195128,2
20231018_00055,Paramecium,26,4,P55,2023-10-18,94.40268,2
20231018_00058,Paramecium,26,5,P58,2023-10-18,23.367,2
20231018_00061,Paramecium,28,1,P61,2023-10-18,43.182216,2
20231018_00062,Paramecium,28,1,P62,2023-10-18,23.367,2
20231018_00063,Paramecium,28,1,P63,2023-10-18,72.718104,2
20231018_00064,Paramecium,28,2,P64,2023-10-18,312.930864,2
20231018_00065,Paramecium,28,2,P65,2023-10-18,163.008192,2
20231018_00066,Paramecium,28,2,P66,2023-10-18,684.746568,2
20231018_00067,Paramecium,28,3,P67,2023-10-18,284.329656,2
20231018_00068,Paramecium,28,3,P68,2023-10-18,268.813968,2
20231018_00069,Paramecium,28,3,P69,2023-10-18,494.44572,2
20231018_00070,Paramecium,28,4,P70,2023-10-18,75.148272,2
20231018_00072,Paramecium,28,4,P72,2023-10-18,27.666528,2
20231018_00075,Paramecium,28,5,P75,2023-10-18,23.367,2
20231018_00001,Paramecium,18,1,P1,2023-10-19,23.367,3
20231018_00002,Paramecium,18,1,P2,2023-10-19,23.367,3
20231018_00003,Paramecium,18,1,P3,2023-10-19,49.5063559322034,3
20231018_00004,Paramecium,18,2,P4,2023-10-19,37.948008,3
20231018_00005,Paramecium,18,2,P5,2023-10-19,55.333056,3
20231018_00006,Paramecium,18,2,P6,2023-10-19,122.816952,3
20231018_00007,Paramecium,18,3,P7,2023-10-19,97.20672,3
20231018_00008,Paramecium,18,3,P8,2023-10-19,62.810496,3
20231018_00009,Paramecium,18,3,P9,2023-10-19,57.763224,3
20231018_00010,Paramecium,18,4,P10,2023-10-19,61.875816,3
20231018_00011,Paramecium,18,4,P11,2023-10-19,25.049424,3
20231018_00012,Paramecium,18,4,P12,2023-10-19,23.367,3
20231018_00014,Paramecium,18,5,P14,2023-10-19,23.367,3
20231018_00015,Paramecium,18,5,P15,2023-10-19,23.367,3
20231018_00016,Paramecium,21,1,P16,2023-10-19,371.441832,3
20231018_00017,Paramecium,21,1,P17,2023-10-19,23.6054387755102,3
20231018_00018,Paramecium,21,1,P18,2023-10-19,36.265584,3
20231018_00019,Paramecium,21,2,P19,2023-10-19,23.367,3
20231018_00020,Paramecium,21,2,P20,2023-10-19,238.156464,3
20231018_00021,Paramecium,21,2,P21,2023-10-19,299.0976,3
20231018_00022,Paramecium,21,3,P22,2023-10-19,78.51312,3
20231018_00023,Paramecium,21,3,P23,2023-10-19,212.17236,3
20231018_00024,Paramecium,21,3,P24,2023-10-19,259.280232,3
20231018_00025,Paramecium,21,4,P25,2023-10-19,103.375608,3
20231018_00026,Paramecium,21,4,P26,2023-10-19,123.938568,3
20231018_00027,Paramecium,21,4,P27,2023-10-19,29.348952,3
20231018_00028,Paramecium,21,5,P28,2023-10-19,23.367,3
20231018_00030,Paramecium,21,5,P30,2023-10-19,23.367,3
20231018_00031,Paramecium,24,1,P31,2023-10-19,48.229488,3
20231018_00032,Paramecium,24,1,P32,2023-10-19,28.414272,3
20231018_00033,Paramecium,24,1,P33,2023-10-19,44.677704,3
20231018_00034,Paramecium,24,2,P34,2023-10-19,530.524368,3
20231018_00035,Paramecium,24,2,P35,2023-10-19,458.740944,3
20231018_00036,Paramecium,24,2,P36,2023-10-19,511.456896,3
20231018_00037,Paramecium,24,3,P37,2023-10-19,655.771488,3
20231018_00038,Paramecium,24,3,P38,2023-10-19,496.31508,3
20231018_00039,Paramecium,24,3,P39,2023-10-19,546.040056,3
20231018_00040,Paramecium,24,4,P40,2023-10-19,23.367,3
20231018_00041,Paramecium,24,4,P41,2023-10-19,68.792448,3
20231018_00042,Paramecium,24,4,P42,2023-10-19,24.8018157894737,3
20231018_00044,Paramecium,24,5,P44,2023-10-19,23.367,3
20231018_00046,Paramecium,26,1,P46,2023-10-19,32.5908157894737,3
20231018_00047,Paramecium,26,1,P47,2023-10-19,23.367,3
20231018_00048,Paramecium,26,1,P48,2023-10-19,149.361864,3
20231018_00049,Paramecium,26,2,P49,2023-10-19,657.640848,3
20231018_00050,Paramecium,26,2,P50,2023-10-19,408.45516,3
20231018_00051,Paramecium,26,2,P51,2023-10-19,776.906016,3
20231018_00052,Paramecium,26,3,P52,2023-10-19,1019.362008,3
20231018_00053,Paramecium,26,3,P53,2023-10-19,649.976472,3
20231018_00054,Paramecium,26,3,P54,2023-10-19,1788.97752,3
20231018_00055,Paramecium,26,4,P55,2023-10-19,52.715952,3
20231018_00056,Paramecium,26,4,P56,2023-10-19,23.367,3
20231018_00057,Paramecium,26,4,P57,2023-10-19,27.10572,3
20231018_00061,Paramecium,28,1,P61,2023-10-19,25.6283225806452,3
20231018_00062,Paramecium,28,1,P62,2023-10-19,102.440928,3
20231018_00063,Paramecium,28,1,P63,2023-10-19,67.8755714285714,3
20231018_00064,Paramecium,28,2,P64,2023-10-19,724.937808,3
20231018_00065,Paramecium,28,2,P65,2023-10-19,639.134184,3
20231018_00066,Paramecium,28,2,P66,2023-10-19,882.524856,3
20231018_00067,Paramecium,28,3,P67,2023-10-19,1173.0234,3
20231018_00068,Paramecium,28,3,P68,2023-10-19,1084.041864,3
20231018_00069,Paramecium,28,3,P69,2023-10-19,1412.488416,3
20231018_00070,Paramecium,28,4,P70,2023-10-19,275.917536,3
20231018_00072,Paramecium,28,4,P72,2023-10-19,55.519992,3
20231020_00001,Paramecium,18,1,P1,2023-10-20,48.042552,4
20231020_00002,Paramecium,18,1,P2,2023-10-20,23.740872,4
20231020_00003,Paramecium,18,1,P3,2023-10-20,99.449952,4
20231020_00004,Paramecium,18,2,P4,2023-10-20,200.582328,4
20231020_00005,Paramecium,18,2,P5,2023-10-20,163.755936,4
20231020_00006,Paramecium,18,2,P6,2023-10-20,382.097184,4
20231020_00007,Paramecium,18,3,P7,2023-10-20,267.505416,4
20231020_00008,Paramecium,18,3,P8,2023-10-20,90.66396,4
20231020_00009,Paramecium,18,3,P9,2023-10-20,249.746496,4
20231020_00010,Paramecium,18,4,P10,2023-10-20,155.530752,4
20231020_00011,Paramecium,18,4,P11,2023-10-20,26.6427476635514,4
20231020_00012,Paramecium,18,4,P12,2023-10-20,75.522144,4
20231020_00014,Paramecium,18,5,P14,2023-10-20,23.367,4
20231020_00015,Paramecium,18,5,P15,2023-10-20,46.734,4
20231020_00016,Paramecium,21,1,P16,2023-10-20,568.659312,4
20231020_00017,Paramecium,21,1,P17,2023-10-20,23.927808,4
20231020_00018,Paramecium,21,1,P18,2023-10-20,23.367,4
20231020_00019,Paramecium,21,2,P19,2023-10-20,24.2324444444445,4
20231020_00020,Paramecium,21,2,P20,2023-10-20,372.00264,4
20231020_00021,Paramecium,21,2,P21,2023-10-20,662.501184,4
20231020_00022,Paramecium,21,3,P22,2023-10-20,670.352496,4
20231020_00023,Paramecium,21,3,P23,2023-10-20,753.35208,4
20231020_00024,Paramecium,21,3,P24,2023-10-20,1164.237408,4
20231020_00025,Paramecium,21,4,P25,2023-10-20,1463.70888,4
20231020_00026,Paramecium,21,4,P26,2023-10-20,422.849232,4
20231020_00027,Paramecium,21,4,P27,2023-10-20,30.84444,4
20231020_00028,Paramecium,21,5,P28,2023-10-20,25.6826486486487,4
20231020_00029,Paramecium,21,5,P29,2023-10-20,23.367,4
20231020_00030,Paramecium,21,5,P30,2023-10-20,44.849564516129,4
20231020_00031,Paramecium,24,1,P31,2023-10-20,77.017632,4
20231020_00032,Paramecium,24,1,P32,2023-10-20,42.1314090909091,4
20231020_00033,Paramecium,24,1,P33,2023-10-20,80.756352,4
20231020_00034,Paramecium,24,2,P34,2023-10-20,617.636544,4
20231020_00035,Paramecium,24,2,P35,2023-10-20,705.122592,4
20231020_00036,Paramecium,24,2,P36,2023-10-20,476.125992,4
20231020_00037,Paramecium,24,3,P37,2023-10-20,1180.687776,4
20231020_00038,Paramecium,24,3,P38,2023-10-20,919.351248,4
20231020_00039,Paramecium,24,3,P39,2023-10-20,1474.364232,4
20231020_00040,Paramecium,24,4,P40,2023-10-20,150.109608,4
20231020_00041,Paramecium,24,4,P41,2023-10-20,57.01548,4
20231020_00043,Paramecium,24,5,P43,2023-10-20,33.087672,4
20231020_00045,Paramecium,24,5,P45,2023-10-20,30.9047419354839,4
20231020_00046,Paramecium,26,1,P46,2023-10-20,23.367,4
20231020_00048,Paramecium,26,1,P48,2023-10-20,42.7566382978723,4
20231020_00049,Paramecium,26,2,P49,2023-10-20,511.643832,4
20231020_00050,Paramecium,26,2,P50,2023-10-20,747.557064,4
20231020_00051,Paramecium,26,2,P51,2023-10-20,565.855272,4
20231020_00052,Paramecium,26,3,P52,2023-10-20,1614.005424,4
20231020_00053,Paramecium,26,3,P53,2023-10-20,1484.645712,4
20231020_00054,Paramecium,26,3,P54,2023-10-20,1502.778504,4
20231020_00055,Paramecium,26,4,P55,2023-10-20,36.265584,4
20231020_00056,Paramecium,26,4,P56,2023-10-20,588.474528,4
20231020_00057,Paramecium,26,4,P57,2023-10-20,23.367,4
20231020_00061,Paramecium,28,1,P61,2023-10-20,32.5468928571429,4
20231020_00063,Paramecium,28,1,P63,2023-10-20,104.68416,4
20231020_00064,Paramecium,28,2,P64,2023-10-20,866.822232,4
20231020_00065,Paramecium,28,2,P65,2023-10-20,636.704016,4
20231020_00066,Paramecium,28,2,P66,2023-10-20,821.770656,4
20231020_00067,Paramecium,28,3,P67,2023-10-20,1483.33716,4
20231020_00068,Paramecium,28,3,P68,2023-10-20,1203.680904,4
20231020_00069,Paramecium,28,3,P69,2023-10-20,1573.440312,4
20231020_00070,Paramecium,28,4,P70,2023-10-20,2089.383672,4
20231020_00071,Paramecium,28,4,P71,2023-10-20,87.112176,4
20231020_00072,Paramecium,28,4,P72,2023-10-20,506.409624,4
20231021_00001,Paramecium,18,1,P1,2023-10-21,34.58316,5
20231021_00002,Paramecium,18,1,P2,2023-10-21,56.828544,5
20231021_00003,Paramecium,18,1,P3,2023-10-21,37.948008,5
20231021_00004,Paramecium,18,2,P4,2023-10-21,656.893104,5
20231021_00005,Paramecium,18,2,P5,2023-10-21,426.21408,5
20231021_00006,Paramecium,18,2,P6,2023-10-21,531.085176,5
20231021_00007,Paramecium,18,3,P7,2023-10-21,350.878872,5
20231021_00008,Paramecium,18,3,P8,2023-10-21,327.511872,5
20231021_00009,Paramecium,18,3,P9,2023-10-21,399.482232,5
20231021_00010,Paramecium,18,4,P10,2023-10-21,503.979456,5
20231021_00011,Paramecium,18,4,P11,2023-10-21,132.72456,5
20231021_00012,Paramecium,18,4,P12,2023-10-21,169.550952,5
20231021_00013,Paramecium,18,5,P13,2023-10-21,97.019784,5
20231021_00014,Paramecium,18,5,P14,2023-10-21,23.367,5
20231021_00015,Paramecium,18,5,P15,2023-10-21,82.999584,5
20231021_00016,Paramecium,21,1,P16,2023-10-21,626.422536,5
20231021_00017,Paramecium,21,1,P17,2023-10-21,28.601208,5
20231021_00018,Paramecium,21,1,P18,2023-10-21,27.10572,5
20231021_00019,Paramecium,21,2,P19,2023-10-21,73.278912,5
20231021_00020,Paramecium,21,2,P20,2023-10-21,674.465088,5
20231021_00021,Paramecium,21,2,P21,2023-10-21,591.839376,5
20231021_00022,Paramecium,21,3,P22,2023-10-21,1325.189304,5
20231021_00023,Paramecium,21,3,P23,2023-10-21,1340.518056,5
20231021_00024,Paramecium,21,3,P24,2023-10-21,1123.48536,5
20231021_00025,Paramecium,21,4,P25,2023-10-21,1633.446768,5
20231021_00026,Paramecium,21,4,P26,2023-10-21,1661.113296,5
20231021_00027,Paramecium,21,4,P27,2023-10-21,432.943776,5
20231021_00028,Paramecium,21,5,P28,2023-10-21,80.008608,5
20231021_00029,Paramecium,21,5,P29,2023-10-21,23.367,5
20231021_00030,Paramecium,21,5,P30,2023-10-21,227.314176,5
20231021_00031,Paramecium,24,1,P31,2023-10-21,23.367,5
20231021_00032,Paramecium,24,1,P32,2023-10-21,40.004304,5
20231021_00033,Paramecium,24,1,P33,2023-10-21,92.346384,5
20231021_00034,Paramecium,24,2,P34,2023-10-21,500.801544,5
20231021_00035,Paramecium,24,2,P35,2023-10-21,315.734904,5
20231021_00036,Paramecium,24,2,P36,2023-10-21,708.48744,5
20231021_00037,Paramecium,24,3,P37,2023-10-21,1045.159176,5
20231021_00038,Paramecium,24,3,P38,2023-10-21,978.236088,5
20231021_00039,Paramecium,24,3,P39,2023-10-21,980.853192,5
20231021_00040,Paramecium,24,4,P40,2023-10-21,813.732408,5
20231021_00041,Paramecium,24,4,P41,2023-10-21,645.116136,5
20231021_00042,Paramecium,24,4,P42,2023-10-21,145.062336,5
20231021_00044,Paramecium,24,5,P44,2023-10-21,181.701792,5
20231021_00045,Paramecium,24,5,P45,2023-10-21,23.367,5
20231021_00046,Paramecium,26,1,P46,2023-10-21,24.4291363636364,5
20231021_00047,Paramecium,26,1,P47,2023-10-21,23.367,5
20231021_00048,Paramecium,26,1,P48,2023-10-21,111.600792,5
20231021_00049,Paramecium,26,2,P49,2023-10-21,468.087744,5
20231021_00050,Paramecium,26,2,P50,2023-10-21,474.81744,5
20231021_00051,Paramecium,26,2,P51,2023-10-21,587.539848,5
20231021_00052,Paramecium,26,3,P52,2023-10-21,981.787872,5
20231021_00053,Paramecium,26,3,P53,2023-10-21,1078.059912,5
20231021_00054,Paramecium,26,3,P54,2023-10-21,1693.453224,5
20231021_00055,Paramecium,26,4,P55,2023-10-21,57.389352,5
